Student Name,Gender,Attendance,Feedback,Study Hours,Data Science Marks
Student956,M,0.23333333333333334,enjoy lectur,0.2857142857142857,0.3125
Student957,F,0.5333333333333333,instructor explan data scienc lectur clear easi understand,0.21428571428571427,0.2125
Student958,M,0.4666666666666667,need practic session,0.9285714285714286,0.8875
Student959,M,0.6333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.35714285714285715,0.4125
Student960,F,0.4,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.8571428571428571,0.8625
Student961,F,0.4666666666666667,enjoy lectur,1.0,0.875
Student962,M,0.9333333333333333,data scienc cours content comprehens well structur,0.2857142857142857,0.375
Student963,F,0.1,instructor explan data scienc lectur clear easi understand,0.6428571428571429,0.675
Student964,M,0.5666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,1.0,0.9625
Student965,F,0.6,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,1.0,0.8875
Student966,M,0.7666666666666667,data scienc cours content comprehens well structur,0.21428571428571427,0.1875
Student967,F,0.9,data scienc lab session provid valuabl hand experi,0.35714285714285715,0.4125
Student968,M,0.23333333333333334,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.5714285714285714,0.5125
Student969,M,0.43333333333333335,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.5714285714285714,0.575
Student970,F,0.0,data scienc cours content comprehens well structur,0.5,0.5125
Student971,F,0.03333333333333333,enjoy lectur,0.6428571428571429,0.5625
Student972,M,0.6333333333333333,need practic session,0.0,0.1125
Student973,M,0.8666666666666667,wish interact session data scienc cours,0.5714285714285714,0.5
Student974,M,0.9333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.2857142857142857,0.325
Student975,F,0.7,data scienc assign challeng reward,0.7142857142857143,0.6875
Student976,M,0.06666666666666667,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.14285714285714285,0.1625
Student977,F,0.5,appreci guest lectur industri profession data scienc cours,0.5,0.4625
Student978,F,0.7333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.5,0.4875
Student979,F,0.06666666666666667,appreci guest lectur industri profession data scienc cours,0.5714285714285714,0.55
Student980,F,0.7666666666666667,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.07142857142857142,0.1875
Student981,F,0.16666666666666666,would like resourc self studi data scienc,0.6428571428571429,0.5875
Student982,F,0.23333333333333334,appreci guest lectur industri profession data scienc cours,0.21428571428571427,0.25
Student983,F,0.7333333333333333,appreci guest lectur industri profession data scienc cours,0.6428571428571429,0.5875
Student984,F,0.36666666666666664,data scienc cours content comprehens well structur,0.07142857142857142,0.1
Student985,M,0.13333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.8571428571428571,0.775
Student986,M,0.13333333333333333,find practic exercis data scienc help,0.8571428571428571,0.8125
Student987,F,0.06666666666666667,need practic session,0.35714285714285715,0.4125
Student988,M,0.1,great cours,0.0,0.025
Student989,F,1.0,data scienc lab session provid valuabl hand experi,0.9285714285714286,0.8125
Student990,F,0.7666666666666667,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.6428571428571429,0.6375
Student991,F,0.13333333333333333,interest topic,0.14285714285714285,0.175
Student992,F,0.9333333333333333,enjoy learn data scienc applic,0.07142857142857142,0.1
Student993,F,1.0,data scienc lab session provid valuabl hand experi,0.42857142857142855,0.4
Student994,F,0.8,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.5,0.5125
Student995,F,0.06666666666666667,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.07142857142857142,0.075
Student996,F,0.3,great cours,0.5714285714285714,0.625
Student997,F,0.6,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.7142857142857143,0.6625
Student998,M,0.7666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.0,0.0125
Student999,M,0.23333333333333334,great cours,0.07142857142857142,0.175
Student1000,M,0.9,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.14285714285714285,0.2125
Student1001,M,0.7333333333333333,interest topic,0.07142857142857142,0.0875
Student1002,F,0.16666666666666666,much theori,0.9285714285714286,0.8625
Student1003,F,0.7333333333333333,great cours,0.0,0.125
Student1004,F,0.2,would like resourc self studi data scienc,0.5,0.475
Student1005,M,0.16666666666666666,interest topic,1.0,0.925
Student1006,M,0.4,find practic exercis data scienc help,0.0,0.0375
Student1007,M,0.4,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.2857142857142857,0.3375
Student1008,M,0.8,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.7142857142857143,0.6875
Student1009,M,0.6666666666666666,data scienc cours content comprehens well structur,0.8571428571428571,0.75
Student1010,F,0.13333333333333333,appreci guest lectur industri profession data scienc cours,0.35714285714285715,0.3625
Student1011,F,0.16666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.42857142857142855,0.375
Student1012,F,0.3,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.14285714285714285,0.15
Student1013,M,0.8666666666666667,would like resourc self studi data scienc,0.7857142857142857,0.8125
Student1014,F,0.9333333333333333,find practic exercis data scienc help,1.0,0.9375
Student1015,M,0.6333333333333333,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.7142857142857143,0.725
Student1016,F,0.8333333333333334,find practic exercis data scienc help,1.0,0.9
Student1017,M,0.3,appreci guest lectur industri profession data scienc cours,0.42857142857142855,0.4125
Student1018,F,0.8,much theori,0.5,0.55
Student1019,M,0.9,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.6428571428571429,0.5625
Student1020,F,0.5,poor cours overal much meat introduct subject could given one hour lesson,0.14285714285714285,0.2375
Student1021,M,0.5666666666666667,instructor explan data scienc lectur clear easi understand,0.2857142857142857,0.2625
Student1022,F,0.8666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.0,0.075
Student1023,F,0.9,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.5714285714285714,0.5875
Student1024,F,0.06666666666666667,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.5,0.4375
Student1025,M,0.8,poor cours overal much meat introduct subject could given one hour lesson,0.14285714285714285,0.225
Student1026,M,0.0,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.21428571428571427,0.25
Student1027,F,0.6666666666666666,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.0,0.0
Student1028,F,0.06666666666666667,enjoy lectur,0.9285714285714286,0.85
Student1029,F,0.9666666666666667,find data scienc cours materi engag relev,0.0,0.0375
Student1030,M,0.6,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,1.0,0.95
Student1031,M,0.0,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.9285714285714286,0.8125
Student1032,F,0.23333333333333334,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.35714285714285715,0.425
Student1033,F,0.9666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.35714285714285715,0.4125
Student1034,M,0.6,much theori,0.5714285714285714,0.5
Student1035,M,0.1,appreci guest lectur industri profession data scienc cours,0.7857142857142857,0.8
Student1036,M,0.5,instructor explan data scienc lectur clear easi understand,0.2857142857142857,0.275
Student1037,F,0.13333333333333333,need practic session,0.14285714285714285,0.125
Student1038,M,0.13333333333333333,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.35714285714285715,0.3125
Student1039,M,0.9,need practic session,0.5,0.475
Student1040,F,0.03333333333333333,interest topic,0.7857142857142857,0.7
Student1041,M,0.7333333333333333,enjoy learn data scienc applic,1.0,0.975
Student1042,M,0.16666666666666666,appreci guest lectur industri profession data scienc cours,0.42857142857142855,0.375
Student1043,F,0.9666666666666667,enjoy lectur,0.7142857142857143,0.65
Student1044,M,0.8666666666666667,data scienc cours content comprehens well structur,0.6428571428571429,0.575
Student1045,F,0.2,find practic exercis data scienc help,0.9285714285714286,0.8125
Student1046,F,0.4666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.14285714285714285,0.25
Student1047,F,0.3,much theori,0.9285714285714286,0.9125
Student1048,F,0.3,wish interact session data scienc cours,0.0,0.05
Student1049,M,0.6,poor cours overal much meat introduct subject could given one hour lesson,0.21428571428571427,0.3125
Student1050,F,0.7666666666666667,find data scienc cours materi engag relev,0.35714285714285715,0.375
Student1051,M,0.5,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.21428571428571427,0.275
Student1052,M,1.0,data scienc cours content comprehens well structur,0.2857142857142857,0.325
Student1053,M,0.7,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.6428571428571429,0.6375
Student1054,M,0.7333333333333333,enjoy lectur,0.42857142857142855,0.475
Student1055,F,0.26666666666666666,much theori,1.0,0.9
Student1056,M,0.7666666666666667,would like resourc self studi data scienc,0.2857142857142857,0.3625
Student1057,M,0.23333333333333334,need practic session,0.2857142857142857,0.3375
Student1058,M,0.6,much theori,0.07142857142857142,0.125
Student1059,F,0.0,much theori,0.0,0.0875
Student1060,M,0.9,would like resourc self studi data scienc,0.21428571428571427,0.225
Student1061,M,0.5333333333333333,enjoy learn data scienc applic,0.7142857142857143,0.625
Student1062,M,0.8333333333333334,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.6428571428571429,0.6875
Student1063,M,0.5666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.8571428571428571,0.775
Student1064,F,0.7666666666666667,would like resourc self studi data scienc,0.5,0.55
Student1065,F,0.8333333333333334,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,1.0,0.9
Student1066,F,0.4666666666666667,need practic session,0.14285714285714285,0.125
Student1067,F,0.16666666666666666,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.35714285714285715,0.3625
Student1068,F,1.0,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.6428571428571429,0.625
Student1069,M,0.7,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.9285714285714286,0.9125
Student1070,F,0.5333333333333333,data scienc assign challeng reward,0.07142857142857142,0.15
Student1071,F,0.5666666666666667,much theori,0.5714285714285714,0.5375
Student1072,M,0.6666666666666666,appreci guest lectur industri profession data scienc cours,0.9285714285714286,0.875
Student1073,F,0.6,enjoy lectur,0.5714285714285714,0.525
Student1074,M,0.03333333333333333,data scienc cours content comprehens well structur,0.21428571428571427,0.1875
Student1075,F,0.9666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.7857142857142857,0.7875
Student1076,M,0.8,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.7142857142857143,0.7125
Student1077,M,0.8333333333333334,instructor explan data scienc lectur clear easi understand,0.7857142857142857,0.75
Student1078,F,0.2,data scienc cours content comprehens well structur,0.5,0.4625
Student1079,M,0.5333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.9285714285714286,0.9375
Student1080,F,0.4666666666666667,find data scienc cours materi engag relev,0.9285714285714286,0.8625
Student1081,F,0.5,instructor explan data scienc lectur clear easi understand,0.07142857142857142,0.1625
Student1082,F,0.8666666666666667,data scienc cours content comprehens well structur,0.6428571428571429,0.6375
Student1083,F,0.5333333333333333,data scienc lab session provid valuabl hand experi,0.07142857142857142,0.075
Student1084,M,0.06666666666666667,wish interact session data scienc cours,0.35714285714285715,0.375
Student1085,M,0.3,find practic exercis data scienc help,0.07142857142857142,0.1625
Student1086,M,1.0,appreci guest lectur industri profession data scienc cours,0.0,0.125
Student1087,M,0.16666666666666666,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.6428571428571429,0.6875
Student1088,M,0.9333333333333333,instructor explan data scienc lectur clear easi understand,0.07142857142857142,0.175
Student1089,F,0.03333333333333333,find data scienc cours materi engag relev,0.07142857142857142,0.0625
Student1090,M,0.3333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.2857142857142857,0.3
Student1091,M,0.23333333333333334,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.9285714285714286,0.9125
Student1092,M,0.43333333333333335,data scienc cours content comprehens well structur,0.35714285714285715,0.3375
Student1093,M,0.36666666666666664,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.7142857142857143,0.65
Student1094,M,0.6333333333333333,much theori,0.9285714285714286,0.925
Student1095,F,0.7666666666666667,much theori,1.0,0.975
Student1096,M,0.9,need practic session,0.14285714285714285,0.15
Student1097,F,0.2,data scienc assign challeng reward,0.5,0.5625
Student1098,F,0.5666666666666667,data scienc cours content comprehens well structur,0.07142857142857142,0.1625
Student1099,M,0.8,poor cours overal much meat introduct subject could given one hour lesson,0.9285714285714286,0.925
Student1100,F,0.13333333333333333,appreci guest lectur industri profession data scienc cours,0.6428571428571429,0.5875
Student1101,M,0.16666666666666666,enjoy learn data scienc applic,0.14285714285714285,0.2125
Student1102,M,0.4,much theori,0.21428571428571427,0.3
Student1103,M,0.9666666666666667,instructor explan data scienc lectur clear easi understand,0.2857142857142857,0.35
Student1104,M,1.0,need practic session,0.2857142857142857,0.275
Student1105,M,0.03333333333333333,data scienc lab session provid valuabl hand experi,0.35714285714285715,0.3125
Student1106,M,0.6,appreci guest lectur industri profession data scienc cours,0.21428571428571427,0.2875
Student1107,F,0.8333333333333334,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.6428571428571429,0.6375
Student1108,M,0.9,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.7142857142857143,0.6875
Student1109,F,0.23333333333333334,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.42857142857142855,0.4125
Student1110,F,0.3333333333333333,enjoy learn data scienc applic,0.8571428571428571,0.8
Student1111,M,0.6666666666666666,wish interact session data scienc cours,0.7857142857142857,0.7625
Student1112,F,0.5,much theori,0.5,0.5375
Student1113,F,0.8333333333333334,enjoy learn data scienc applic,1.0,0.9375
Student1114,F,0.0,instructor explan data scienc lectur clear easi understand,0.21428571428571427,0.225
Student1115,F,0.8,poor cours overal much meat introduct subject could given one hour lesson,0.5714285714285714,0.5375
Student1116,M,1.0,need practic session,0.35714285714285715,0.425
Student1117,M,0.9333333333333333,much theori,0.7857142857142857,0.7125
Student1118,F,0.8666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5,0.45
Student1119,M,0.5,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.5714285714285714,0.5375
Student1120,M,0.36666666666666664,find practic exercis data scienc help,0.0,0.0625
Student1121,F,0.5333333333333333,enjoy lectur,0.9285714285714286,0.8125
Student1122,F,0.26666666666666666,interest topic,0.2857142857142857,0.2625
Student1123,M,0.8333333333333334,great cours,1.0,0.9625
Student1124,M,0.16666666666666666,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.42857142857142855,0.4
Student1125,F,0.2,appreci guest lectur industri profession data scienc cours,0.6428571428571429,0.5625
Student1126,M,0.4,data scienc lab session provid valuabl hand experi,0.07142857142857142,0.075
Student1127,F,0.5333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.7857142857142857,0.7125
Student1128,M,0.3,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7142857142857143,0.6375
Student1129,F,0.3333333333333333,instructor explan data scienc lectur clear easi understand,0.42857142857142855,0.4125
Student1130,F,0.43333333333333335,instructor explan data scienc lectur clear easi understand,0.42857142857142855,0.4125
Student1131,F,0.5333333333333333,data scienc lab session provid valuabl hand experi,0.14285714285714285,0.25
Student1132,M,1.0,much theori,0.5714285714285714,0.6125
Student1133,M,0.5,find practic exercis data scienc help,0.42857142857142855,0.3875
Student1134,F,0.13333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.9285714285714286,0.8125
Student1135,F,0.5666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7857142857142857,0.7125
Student1136,M,0.3333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.7857142857142857,0.725
Student1137,M,0.3,data scienc cours content comprehens well structur,0.6428571428571429,0.6875
Student1138,F,0.9,poor cours overal much meat introduct subject could given one hour lesson,0.7142857142857143,0.6875
Student1139,M,0.6666666666666666,much theori,0.2857142857142857,0.3
Student1140,F,0.6666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.42857142857142855,0.3875
Student1141,F,0.7,wish interact session data scienc cours,0.42857142857142855,0.4125
Student1142,F,0.8,appreci guest lectur industri profession data scienc cours,0.35714285714285715,0.375
Student1143,M,0.16666666666666666,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.21428571428571427,0.225
Student1144,M,0.3,data scienc lab session provid valuabl hand experi,0.5,0.5625
Student1145,F,0.3333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.7857142857142857,0.8125
Student1146,M,0.0,interest topic,0.07142857142857142,0.1375
Student1147,M,0.13333333333333333,enjoy lectur,0.8571428571428571,0.8125
Student1148,F,0.03333333333333333,need practic session,0.8571428571428571,0.8125
Student1149,M,0.3333333333333333,appreci guest lectur industri profession data scienc cours,0.5,0.55
Student1150,F,0.43333333333333335,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.8571428571428571,0.7625
Student1151,F,0.7666666666666667,find practic exercis data scienc help,0.9285714285714286,0.9375
Student1152,F,0.4,appreci guest lectur industri profession data scienc cours,0.2857142857142857,0.325
Student1153,F,0.7333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.42857142857142855,0.475
Student1154,M,0.3333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.14285714285714285,0.1875
Student1155,M,0.16666666666666666,find data scienc cours materi engag relev,0.9285714285714286,0.9
Student1156,F,0.03333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.42857142857142855,0.4375
Student1157,M,0.6,appreci guest lectur industri profession data scienc cours,0.5714285714285714,0.5625
Student1158,M,0.8,find data scienc cours materi engag relev,0.42857142857142855,0.4125
Student1159,F,0.26666666666666666,wish interact session data scienc cours,0.8571428571428571,0.8125
Student1160,F,0.7333333333333333,instructor explan data scienc lectur clear easi understand,0.0,0.1125
Student1161,M,0.5666666666666667,interest topic,0.5714285714285714,0.5375
Student1162,M,0.43333333333333335,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.42857142857142855,0.4875
Student1163,F,0.4,find practic exercis data scienc help,0.07142857142857142,0.125
Student1164,F,0.9,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.2857142857142857,0.25
Student1165,F,0.36666666666666664,data scienc assign challeng reward,0.7142857142857143,0.7
Student1166,M,0.36666666666666664,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.6428571428571429,0.575
Student1167,M,0.4,need practic session,1.0,0.9375
Student1168,F,0.2,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.07142857142857142,0.1625
Student1169,M,0.5,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.42857142857142855,0.4875
Student1170,M,0.5333333333333333,data scienc assign challeng reward,0.5714285714285714,0.525
Student1171,M,0.26666666666666666,enjoy learn data scienc applic,0.21428571428571427,0.225
Student1172,M,0.43333333333333335,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.14285714285714285,0.175
Student1173,F,0.9666666666666667,data scienc assign challeng reward,0.35714285714285715,0.4
Student1174,M,0.26666666666666666,poor cours overal much meat introduct subject could given one hour lesson,0.5,0.55
Student1175,M,0.16666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.5,0.5
Student1176,F,0.8333333333333334,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.5,0.525
Student1177,F,0.9666666666666667,great cours,0.2857142857142857,0.275
Student1178,F,0.0,much theori,0.8571428571428571,0.775
Student1179,F,0.7666666666666667,need practic session,0.7142857142857143,0.725
Student1180,F,0.7,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.8571428571428571,0.8125
Student1181,M,0.8,data scienc cours content comprehens well structur,0.7857142857142857,0.775
Student1182,M,0.8,data scienc cours content comprehens well structur,0.35714285714285715,0.35
Student1183,M,1.0,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.7857142857142857,0.7375
Student1184,F,0.7333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.8571428571428571,0.85
Student1185,F,0.6333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.07142857142857142,0.1375
Student1186,M,0.8666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.35714285714285715,0.3625
Student1187,F,0.0,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.9285714285714286,0.8875
Student1188,F,0.6,need practic session,0.8571428571428571,0.875
Student1189,M,0.7,find data scienc cours materi engag relev,0.2857142857142857,0.35
Student1190,M,0.4666666666666667,enjoy lectur,0.14285714285714285,0.15
Student1191,M,0.5333333333333333,much theori,0.5,0.4625
Student1192,F,0.6333333333333333,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.21428571428571427,0.225
Student1193,M,0.7666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.9285714285714286,0.9375
Student1194,F,0.9,enjoy lectur,0.07142857142857142,0.175
Student1195,M,0.23333333333333334,data scienc lab session provid valuabl hand experi,0.7142857142857143,0.7
Student1196,M,0.7,would like resourc self studi data scienc,0.14285714285714285,0.175
Student1197,M,0.9666666666666667,appreci guest lectur industri profession data scienc cours,0.07142857142857142,0.1125
Student1198,M,0.7,enjoy learn data scienc applic,0.07142857142857142,0.1
Student1199,M,0.06666666666666667,find practic exercis data scienc help,0.14285714285714285,0.2125
Student1200,M,0.7333333333333333,wish interact session data scienc cours,0.8571428571428571,0.775
Student1201,F,1.0,would like resourc self studi data scienc,0.42857142857142855,0.3875
Student1202,F,0.36666666666666664,need practic session,0.6428571428571429,0.6
Student1203,F,0.7666666666666667,data scienc assign challeng reward,0.9285714285714286,0.9
Student1204,F,0.4666666666666667,instructor explan data scienc lectur clear easi understand,0.0,0.0375
Student1205,F,0.5666666666666667,data scienc cours content comprehens well structur,0.6428571428571429,0.65
Student1206,F,0.4,find data scienc cours materi engag relev,0.35714285714285715,0.3625
Student1207,F,1.0,data scienc cours content comprehens well structur,0.7142857142857143,0.725
Student1208,M,0.13333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.0,0.0125
Student1209,M,0.7,wish interact session data scienc cours,0.14285714285714285,0.2125
Student1210,F,0.5333333333333333,wish interact session data scienc cours,0.7857142857142857,0.7625
Student1211,F,0.9,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.21428571428571427,0.2
Student1212,M,0.6666666666666666,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.8571428571428571,0.8
Student1213,F,0.06666666666666667,appreci guest lectur industri profession data scienc cours,0.5,0.5
Student1214,F,0.6,appreci guest lectur industri profession data scienc cours,0.07142857142857142,0.1625
Student1215,M,0.16666666666666666,data scienc lab session provid valuabl hand experi,1.0,1.0
Student1216,M,0.8666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.42857142857142855,0.4625
Student1217,F,0.5333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.14285714285714285,0.2
Student1218,F,0.13333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.0,0.125
Student1219,M,0.6666666666666666,enjoy lectur,0.35714285714285715,0.3125
Student1220,M,0.13333333333333333,much theori,0.07142857142857142,0.175
Student1221,F,0.6,find practic exercis data scienc help,0.8571428571428571,0.775
Student1222,M,0.7,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.14285714285714285,0.125
Student1223,F,0.3333333333333333,need practic session,0.9285714285714286,0.925
Student1224,F,0.0,enjoy learn data scienc applic,0.35714285714285715,0.375
Student1225,M,0.9666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.14285714285714285,0.15
Student1226,M,0.8333333333333334,find data scienc cours materi engag relev,0.7857142857142857,0.7
Student1227,F,0.4,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.2857142857142857,0.3625
Student1228,M,0.5333333333333333,interest topic,0.9285714285714286,0.825
Student1229,F,0.3333333333333333,find data scienc cours materi engag relev,0.14285714285714285,0.2125
Student1230,M,0.5666666666666667,find practic exercis data scienc help,0.7857142857142857,0.6875
Student1231,M,0.1,data scienc lab session provid valuabl hand experi,0.42857142857142855,0.475
Student1232,F,0.8333333333333334,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.42857142857142855,0.45
Student1233,F,1.0,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.7857142857142857,0.6875
Student1234,F,0.8,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.0,0.05
Student1235,F,0.3,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.35714285714285715,0.3625
Student1236,M,0.7666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.8571428571428571,0.7625
Student1237,F,0.8666666666666667,great cours,0.8571428571428571,0.75
Student1238,M,0.8333333333333334,enjoy learn data scienc applic,1.0,0.95
Student1239,F,0.3333333333333333,much theori,0.14285714285714285,0.225
Student1240,M,0.5666666666666667,data scienc lab session provid valuabl hand experi,0.42857142857142855,0.4625
Student1241,M,0.0,interest topic,0.0,0.075
Student1242,M,0.1,would like resourc self studi data scienc,0.6428571428571429,0.6
Student1243,F,0.13333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.14285714285714285,0.2375
Student1244,M,0.03333333333333333,need practic session,0.7857142857142857,0.7625
Student1245,F,0.9,would like resourc self studi data scienc,0.6428571428571429,0.65
Student1246,F,0.8333333333333334,instructor explan data scienc lectur clear easi understand,0.07142857142857142,0.1625
Student1247,M,0.7,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.9285714285714286,0.9125
Student1248,F,0.7666666666666667,enjoy learn data scienc applic,0.5,0.4875
Student1249,M,0.36666666666666664,data scienc lab session provid valuabl hand experi,0.5,0.4875
Student1250,M,0.3333333333333333,need practic session,0.7142857142857143,0.6875
Student1251,F,0.9,data scienc cours content comprehens well structur,0.9285714285714286,0.9
Student1252,F,0.6666666666666666,instructor explan data scienc lectur clear easi understand,0.5714285714285714,0.525
Student1253,F,0.5,find practic exercis data scienc help,0.8571428571428571,0.775
Student1254,M,0.1,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5714285714285714,0.625
Student1255,M,0.2,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.7142857142857143,0.675
Student1256,F,0.9333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.8571428571428571,0.875
